1664582400000,120.00000000,121.00000000,115.80000000,117.10000000,58522.77200000,1664668799999,6914030.97790000,21051,28557.98400000,3374789.62870000,0
1664668800000,117.10000000,118.60000000,113.80000000,114.30000000,85470.29000000,1664755199999,9959674.15030000,22516,40734.87700000,4742757.77880000,0
1664755200000,114.20000000,116.60000000,113.50000000,116.30000000,64768.72300000,1664841599999,7456849.81050000,20086,31953.57200000,3679203.33600000,0
1664841600000,116.30000000,122.10000000,115.60000000,121.10000000,74078.70700000,1664927999999,8837951.14080000,26397,37749.79600000,4504574.91050000,0
1664928000000,121.20000000,123.60000000,118.90000000,122.10000000,69793.07900000,1665014399999,8491381.81990000,30864,35888.58700000,4368623.43970000,0
1665014400000,122.10000000,123.80000000,117.80000000,118.40000000,55537.83800000,1665100799999,6710799.20580000,21687,27905.42700000,3371101.35350000,0
1665100800000,118.30000000,120.20000000,115.50000000,116.70000000,57774.35200000,1665187199999,6794526.21350000,22578,27017.65900000,3177761.74410000,0
1665187200000,116.70000000,118.80000000,115.60000000,116.90000000,37817.17900000,1665273599999,4445244.79490000,13938,16768.00800000,1972293.23520000,0
1665273600000,116.90000000,118.50000000,116.40000000,117.20000000,39843.49800000,1665359999999,4678180.61740000,14198,25400.79100000,2983309.20070000,0
1665360000000,117.20000000,118.10000000,110.60000000,111.60000000,48271.50200000,1665446399999,5532217.91800000,20882,21593.76900000,2476537.76260000,0
1665446400000,111.60000000,112.50000000,109.00000000,111.10000000,62627.04800000,1665532799999,6952218.23710000,23051,29145.59600000,3235657.89260000,0
1665532800000,111.20000000,112.90000000,110.70000000,111.70000000,70759.02100000,1665619199999,7922964.30920000,19322,34597.84100000,3878617.40980000,0
1665619200000,111.80000000,113.10000000,101.80000000,108.80000000,111802.85700000,1665705599999,11960580.88770000,45217,54471.04500000,5840026.71230000,0
1665705600000,108.80000000,111.80000000,106.60000000,107.50000000,67367.36900000,1665791999999,7385821.85890000,23411,32236.27300000,3532379.31260000,0
1665792000000,107.60000000,109.60000000,106.70000000,107.90000000,28022.37000000,1665878399999,3031588.05870000,12297,12916.20600000,1397268.51540000,0
1665878400000,107.90000000,111.00000000,107.80000000,110.30000000,22902.42000000,1665964799999,2510834.64530000,11876,12224.10700000,1340097.10470000,0
1665964800000,110.30000000,111.60000000,109.20000000,110.60000000,29010.83700000,1666051199999,3198330.73000000,13258,14908.51100000,1643748.18710000,0
1666051200000,110.60000000,111.50000000,107.10000000,108.70000000,38370.65500000,1666137599999,4198562.46390000,17206,18900.59900000,2068360.26930000,0
1666137600000,108.80000000,109.00000000,105.10000000,105.80000000,31119.44400000,1666223999999,3350030.88950000,12714,14501.19500000,1561756.43940000,0
1666224000000,105.80000000,109.00000000,104.90000000,106.50000000,31922.31900000,1666310399999,3416491.08380000,15269,15154.89500000,1623146.72920000,0
1666310400000,106.40000000,107.40000000,102.80000000,107.10000000,39967.06200000,1666396799999,4216419.49220000,16649,19671.04000000,2076431.65020000,0
1666396800000,107.10000000,110.50000000,106.10000000,108.60000000,33575.83800000,1666483199999,3635324.74840000,14434,16302.87700000,1766244.23790000,0
1666483200000,108.60000000,111.10000000,107.60000000,110.80000000,28095.48000000,1666569599999,3065373.89940000,12208,14422.30600000,1575294.26000000,0
1666569600000,110.90000000,111.20000000,107.40000000,107.90000000,30752.14000000,1666655999999,3345536.02360000,14235,15158.91500000,1648835.22130000,0
1666656000000,107.90000000,114.30000000,107.70000000,112.70000000,64718.95400000,1666742399999,7194540.47950000,25418,28052.59800000,3126226.47170000,0
1666742400000,112.80000000,116.40000000,112.00000000,114.40000000,66846.74500000,1666828799999,7662400.86250000,27734,34253.18300000,3927501.91460000,0
1666828800000,114.40000000,116.90000000,111.50000000,112.30000000,54627.54600000,1666915199999,6258173.15690000,26354,27971.31700000,3208694.39980000,0
1666915200000,112.40000000,116.30000000,111.00000000,115.60000000,58389.72600000,1667001599999,6619707.85250000,27882,31376.95100000,3559592.61090000,0
1667001600000,115.60000000,120.70000000,115.30000000,118.40000000,96372.21000000,1667087999999,11376437.80600000,44566,50496.39300000,5966622.29480000,0
1667088000000,118.50000000,120.30000000,114.40000000,116.10000000,55110.41700000,1667174399999,6493812.30870000,25779,28407.81800000,3348786.23240000,0
1667174400000,116.20000000,117.90000000,113.50000000,115.00000000,53424.33300000,1667260799999,6171066.82240000,25843,25726.35100000,2973181.22400000,0
