1685577600000,20.82000000,20.98000000,20.41000000,20.49000000,1732297.47000000,1685663999999,35827115.89200000,85430,828404.08000000,17138573.13610000,0
1685664000000,20.49000000,21.37000000,20.30000000,21.26000000,2068166.11000000,1685750399999,43533850.45290000,71386,1062667.64000000,22368902.35790000,0
1685750400000,21.26000000,21.35000000,20.95000000,21.19000000,1130915.88000000,1685836799999,23911838.32160000,43087,546786.38000000,11564445.18580000,0
1685836800000,21.19000000,22.30000000,21.03000000,21.82000000,2800007.16000000,1685923199999,61235931.70120000,113651,1501612.64000000,32829132.53290000,0
1685923200000,21.83000000,22.06000000,19.03000000,20.00000000,6215040.24000000,1686009599999,128314404.54970000,236131,3048528.59000000,63016894.13990000,0
1686009600000,20.01000000,20.70000000,19.23000000,20.38000000,4383534.14000000,1686095999999,87570026.46160000,151125,2217349.68000000,44315476.85820000,0
1686096000000,20.38000000,20.53000000,18.50000000,18.64000000,3842270.95000000,1686182399999,74564492.27950000,131089,1829586.88000000,35510414.41280000,0
1686182400000,18.64000000,19.11000000,18.23000000,18.89000000,2669714.01000000,1686268799999,49983556.28390000,96458,1268288.70000000,23752906.22850000,0
1686268800000,18.88000000,19.37000000,17.11000000,17.40000000,4755455.49000000,1686355199999,86834563.32930000,151879,2307088.66000000,42096332.70640000,0
1686355200000,17.40000000,17.43000000,12.80000000,15.61000000,17211734.83000000,1686441599999,257899669.92410000,546884,8603969.73000000,128942441.85130000,0
1686441600000,15.61000000,16.18000000,15.11000000,15.55000000,6064017.28000000,1686527999999,94450259.47820000,171966,3103669.30000000,48362654.16780000,0
1686528000000,15.55000000,15.69000000,14.74000000,15.19000000,5195357.99000000,1686614399999,79018834.58210000,143884,2562170.24000000,38989784.41700000,0
1686614400000,15.19000000,16.00000000,14.76000000,15.04000000,4814274.27000000,1686700799999,73501068.09740000,137385,2458282.18000000,37550080.05610000,0
1686700800000,15.03000000,15.37000000,14.06000000,14.48000000,3978891.53000000,1686787199999,59168861.05780000,119760,2000448.41000000,29769549.54870000,0
1686787200000,14.49000000,15.08000000,14.18000000,14.77000000,4700648.85000000,1686873599999,68956600.10540000,150206,2131267.03000000,31280976.66190000,0
1686873600000,14.78000000,15.47000000,14.38000000,15.31000000,2809890.09000000,1686959999999,42032019.36080000,100067,1386234.26000000,20750657.46630000,0
1686960000000,15.32000000,16.12000000,15.16000000,15.64000000,2500321.40000000,1687046399999,39363071.32670000,90284,1259828.85000000,19832550.05360000,0
1687046400000,15.65000000,15.84000000,15.28000000,15.45000000,1603688.44000000,1687132799999,24988841.24910000,64825,800248.90000000,12471061.04450000,0
1687132800000,15.45000000,16.14000000,15.34000000,16.10000000,1890318.27000000,1687219199999,29630700.91550000,73328,1014407.63000000,15908248.26340000,0
1687219200000,16.10000000,16.69000000,15.73000000,16.64000000,3005581.72000000,1687305599999,48599821.65090000,115323,1524484.84000000,24656921.29590000,0
1687305600000,16.65000000,17.40000000,16.54000000,17.23000000,4146918.99000000,1687391999999,70174971.85780000,141146,2061876.26000000,34901391.54550000,0
1687392000000,17.23000000,17.75000000,16.57000000,16.62000000,3547312.43000000,1687478399999,60681208.26930000,117978,1671575.20000000,28601242.94980000,0
1687478400000,16.62000000,17.53000000,16.16000000,17.13000000,4851596.52000000,1687564799999,81683374.92060000,152991,2381027.41000000,40070927.18120000,0
1687564800000,17.14000000,17.53000000,16.37000000,16.64000000,2908701.89000000,1687651199999,49434893.85460000,106882,1418699.40000000,24111692.70260000,0
1687651200000,16.64000000,17.38000000,16.57000000,16.96000000,2723041.25000000,1687737599999,46423157.94870000,109594,1324665.24000000,22580540.70790000,0
1687737600000,16.96000000,17.12000000,15.89000000,16.27000000,3056592.40000000,1687823999999,50708531.87590000,118719,1526097.85000000,25306241.91510000,0
1687824000000,16.27000000,16.93000000,16.13000000,16.63000000,2951107.45000000,1687910399999,48945681.09790000,94192,1506082.11000000,24974069.70880000,0
1687910400000,16.63000000,16.65000000,15.60000000,15.97000000,4040252.29000000,1687996799999,65244690.96150000,129721,1900518.38000000,30704798.55900000,0
1687996800000,15.98000000,18.28000000,15.87000000,17.99000000,7948251.73000000,1688083199999,138922032.38260000,281100,4127522.95000000,72056236.47930000,0
1688083200000,18.00000000,20.03000000,17.01000000,18.86000000,11454016.49000000,1688169599999,213782011.50990000,434580,5690274.78000000,106223293.91080000,0
