portfolio_values,pct_change,ADAUSDT,BCHUSDT,BNBUSDT,BTCUSDT,ETHUSDT,SOLUSDT,TRXUSDT,XRPUSDT
1.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.9539846545388082,-0.04601534546119179,0.12386822931948928,0.12460760424802829,0.12664477795010146,0.12696415615634773,0.12347978983584966,0.12146102160747577,0.12899063703387684,0.12398378384883102
0.9665308622106138,0.0131513726265029,0.1243234812609686,0.12647413574504812,0.12542197290849197,0.12637429595948604,0.12337119299095152,0.11962913055831483,0.12954605550506745,0.12485973507167147
0.9801150081942362,0.014054539295882629,0.12439003847029421,0.12476263059923781,0.12473544820834331,0.12563634915914512,0.12163719792220838,0.12362952549206035,0.1281796331242318,0.12702917702447902
0.9756028952988405,-0.004603656568537673,0.12390550575954731,0.12646246835716118,0.12435212749051536,0.12568798591342764,0.12146933747600817,0.12170291632578577,0.1279642619544363,0.12845539672311834
0.886629839624524,-0.0911980233997387,0.11947137190146176,0.12455583919082926,0.12815908573132836,0.12984424261727698,0.11698850387705886,0.11787748656444233,0.13641823867303707,0.1266852314445653
0.888317858718804,0.0019038600088112645,0.1218840601190383,0.1257806565619485,0.1276991132515558,0.13080911077973006,0.11471860066324994,0.1188532431258093,0.13533057718594196,0.12492463831272611
0.8634421391675424,-0.02800317398452301,0.0,0.19050234977355576,0.0,0.009497650226444235,0.0,4.5090792370796036e-17,0.4,0.4
0.9449621524923955,0.09441282701750886,0.0,0.19488901238513895,0.0,0.009393835016811604,0.0,4.653668907196094e-17,0.3780140110454563,0.417703141552593
0.9175092404148167,-0.02905186414627292,0.0,0.1929951768560317,0.0,0.009322657450382379,0.0,4.54169168605052e-17,0.38573336259713514,0.4119488030964509
0.9529705620086907,0.03864955254057323,0.0,0.20062479193664454,0.0,0.00940606489363716,0.0,4.706038439542782e-17,0.3819097244533062,0.40805941871641216
1.0034922810765963,0.0530149839690901,0.0,0.20988711043434727,0.0,0.00913092230716574,0.0,4.867761602650977e-17,0.36715969403000337,0.4138222732284835
1.0074693058541226,0.003963184224256899,0.0,0.20790623369511638,0.0,0.008933098534586004,0.0,4.7070200049832455e-17,0.37864397421317,0.4045166935571276
0.9934518309599488,-0.013913550331233093,0.0,0.1990307684407089,0.0,0.009149083716917469,0.0,4.8121048024911685e-17,0.38006682208222314,0.41175332576015045
0.9797583439619793,-0.013783745292147542,0.21095224149010475,0.0,7.371452213397185e-17,4.828532741064392e-17,2.5576011170111506e-16,0.0,0.3890477585098947,0.40000000000000024
0.9756701904118341,-0.0041726141709733655,0.21232305172907248,0.0,7.444235497154559e-17,4.871163436692886e-17,2.5495012540863543e-16,0.0,0.3861550885982715,0.40152185967265563
0.9750509588741464,-0.0006346730112010146,0.21461553255578006,0.0,7.54725163389194e-17,4.927479140496572e-17,2.561602177548463e-16,0.0,0.3867124430373299,0.3986720244068897
0.9655270836630445,-0.009767566632721159,0.22052802358972107,0.0,7.637444109166043e-17,4.948363059036396e-17,2.595004511519938e-16,0.0,0.3779191301089762,0.4015528463013024
0.9770068442052289,0.011889630789674088,0.21817995187323203,0.0,7.547959802121701e-17,4.9250883116495796e-17,2.604338740597961e-16,0.0,0.38001993409403406,0.4018001140327335
0.9722956046094517,-0.004822115242815506,0.21644519798288547,0.0,7.597863555530143e-17,4.9548994788645146e-17,2.574928234373487e-16,0.0,0.3815483122772795,0.40200648973983477
