portfolio_values,pct_change,ADAUSDT,BCHUSDT,BNBUSDT,BTCUSDT,ETHUSDT,SOLUSDT,TRXUSDT,XRPUSDT
1.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.9539846545388082,-0.04601534546119179,0.12386822931948928,0.12460760424802829,0.12664477795010146,0.12696415615634773,0.12347978983584966,0.12146102160747577,0.12899063703387684,0.12398378384883102
0.9665308622106138,0.0131513726265029,0.1243234812609686,0.12647413574504812,0.12542197290849197,0.12637429595948604,0.12337119299095152,0.11962913055831483,0.12954605550506745,0.12485973507167147
0.9801150081942362,0.014054539295882629,0.12439003847029421,0.12476263059923781,0.12473544820834331,0.12563634915914512,0.12163719792220838,0.12362952549206035,0.1281796331242318,0.12702917702447902
0.9756028952988405,-0.004603656568537673,0.12390550575954731,0.12646246835716118,0.12435212749051536,0.12568798591342764,0.12146933747600817,0.12170291632578577,0.1279642619544363,0.12845539672311834
0.886629839624524,-0.0911980233997387,0.11947137190146176,0.12455583919082926,0.12815908573132836,0.12984424261727698,0.11698850387705886,0.11787748656444233,0.13641823867303707,0.1266852314445653
0.888317858718804,0.0019038600088112645,0.1218840601190383,0.1257806565619485,0.1276991132515558,0.13080911077973006,0.11471860066324994,0.1188532431258093,0.13533057718594196,0.12492463831272611
0.8637508205960407,-0.027655684146883686,0.07692307692307758,0.2307692307692306,0.23076923076923067,0.0,0.0,0.23076923076923053,0.0,0.23076923076923064
0.9608877575681862,0.112459443922861,0.07821286370284514,0.2322533075941883,0.2181550201509974,0.0,0.0,0.23430551127119986,0.0,0.2370732972807693
0.9266583788551799,-0.035622660860654576,0.07826368376914888,0.23156346738665695,0.2245468087405802,0.0,0.0,0.23022564944629925,0.0,0.2354003906573147
0.970887667822496,0.04772987540668261,0.07647570578405553,0.2386315698356152,0.21724656342879092,0.0,0.0,0.23648916011248616,0.0,0.23115700083905216
1.0384764793377612,0.06961548050852606,0.07557804055257905,0.24577400054234042,0.2070449987093397,0.0,0.0,0.2408196608964146,0.0,0.23078329929932623
1.0181027015795427,-0.019618911129514305,0.0746123549110526,0.24931048479937162,0.20658824006906218,0.0,0.0,0.238468788855033,0.0,0.23102013136548055
1.0064661969565005,-0.011429598020895826,0.07512027253013322,0.23806778950058263,0.2090697534496944,0.0,0.0,0.24318006302967687,0.0,0.23456212148991293
0.9866906933600722,-0.019648452830535623,0.0,0.0,0.23076923076923087,0.23076923076923087,0.0,0.1407091515658535,0.166983156126454,0.23076923076923087
0.9927832393489489,0.006174727328307039,0.0,0.0,0.23065114356504146,0.23041252530102396,0.0,0.14563419455957946,0.16403713322268865,0.22926500335166652
1.0005282546754168,0.007801315553581434,0.0,0.0,0.23188555481382733,0.23112532433118635,0.0,0.14835801966324116,0.16289880992627104,0.22573229126547392
0.9929979002143715,-0.007526378616352303,0.0,0.0,0.2341267758454037,0.2315807571010889,0.0,0.14860723016199992,0.15883522246547038,0.226850014426037
1.0066448378866453,0.013743168710958598,0.0,0.0,0.2309605594758996,0.2300700783799047,0.0,0.15296855163950288,0.1594261368419541,0.2265746736627387
1.0040041243909024,-0.0026232822107217224,0.0,0.0,0.23197502208353615,0.23095238783777658,0.0,0.15116687244234,0.15971443571862437,0.22619128191772284
1.0131175532669365,0.009077083106170614,0.0,0.0,0.23166064610947965,0.23515431582629126,0.0,0.14839440222490857,0.15990076402053252,0.22488987181878814
