coin,actual,forecast,returns_predicted
BNBUSDT,595.7,620.2002739346948,-0.0075954655
BNBUSDT,685.7,603.0357305566886,-0.02806601
BNBUSDT,673.0,608.6368420815476,0.009245346
BNBUSDT,610.8,586.2677580476375,-0.03744518
BNBUSDT,591.1,232.21196630707908,-0.926126
BNBUSDT,214.4,233.53147578921957,0.0056662704
BNBUSDT,497.7,231.23595928237913,-0.009878165
BNBUSDT,524.8,225.3643202716086,-0.02572035
BNBUSDT,571.9,225.48553750014824,0.0005376858
BNBUSDT,574.9,225.7742821457231,0.0012797602
BNBUSDT,588.2,219.4324036405623,-0.028491512
BNBUSDT,484.8,220.5166162138634,0.0049287635
BNBUSDT,518.2,575.9263087170316,0.9600067
BNBUSDT,531.2,578.423799520297,0.0043270565
BNBUSDT,573.9,554.082045270336,-0.042994097
BNBUSDT,532.9,217.40427241479077,-0.93555415
BNBUSDT,219.7,220.60927576605567,0.014634496
BNBUSDT,556.4,222.75032979646716,0.00965844
BNBUSDT,559.5,236.40254391338826,0.05948451
BNBUSDT,587.4,214.08239832738377,-0.09917507
BNBUSDT,547.3,515.3122715182456,0.878412
BNBUSDT,564.3,514.8305373815156,-0.00093519094
BNBUSDT,589.1,497.441812867082,-0.034359258
BNBUSDT,605.9,186.21118112487127,-0.9825972
BNBUSDT,231.5,181.67377796122014,-0.024668757
BNBUSDT,568.6,179.22241009535472,-0.0135851065
BNBUSDT,597.82,178.97359358277356,-0.0013892959
BNBUSDT,619.37,176.5902468862134,-0.013406143
BNBUSDT,621.86,179.76870409944934,0.017838964
BNBUSDT,644.14,179.71478596910944,-0.0002999865
BNBUSDT,739.53,183.5729107808564,0.021240883
BNBUSDT,676.8,470.8833903170119,0.94199854
BNBUSDT,720.58,476.3151091886811,0.011469148
BNBUSDT,694.16,480.8747519682781,0.009527206
BNBUSDT,691.85,223.0075029098799,-0.7684014
BNBUSDT,230.5,218.41301200100068,-0.020817624
BTCUSDT,69166.62,73461.64813312053,0.06024509
BTCUSDT,67652.42,62832.49707790583,-0.15629095
BTCUSDT,70537.84,64331.58168558746,0.023578307
BTCUSDT,69648.14,66845.17828464118,0.03832849
BTCUSDT,66676.87,65549.05114723193,-0.019580426
BTCUSDT,64262.01,23492.388390710243,-1.0261223
BTCUSDT,19987.99,22536.214144678288,-0.041552875
BTCUSDT,56628.79,22736.250189871793,0.008837046
BTCUSDT,57339.89,23018.554430459324,0.012339973
BTCUSDT,63987.92,22333.924179222413,-0.030193882
BTCUSDT,65376.0,23294.00298236216,0.042089224
BTCUSDT,66188.0,22877.3487916444,-0.018048612
BTCUSDT,56022.01,22896.23459968098,0.0008250884
BTCUSDT,59346.64,69676.5604975231,1.1128914
BTCUSDT,58427.35,69854.82587139655,0.0025552001
BTCUSDT,64220.0,67480.82912412523,-0.034575604
BTCUSDT,58973.99,27259.37402996554,-0.90644604
BTCUSDT,20123.01,27282.69294867518,0.0008550181
BTCUSDT,60498.0,27761.851982456406,0.017410338
BTCUSDT,61759.99,27351.44949117699,-0.014893358
BTCUSDT,63152.01,28119.243066247174,0.02768464
BTCUSDT,60805.78,46461.03983509984,0.50215995
BTCUSDT,62224.0,46471.29729924342,0.00022078908
BTCUSDT,66083.99,47390.573426323914,0.0195884
BTCUSDT,69031.99,19200.655033493986,-0.903479
BTCUSDT,20236.71,19280.22851842014,0.004135883
BTCUSDT,69374.74,19617.86777990923,0.017360575
BTCUSDT,76509.78,20005.510079051903,0.01956696
BTCUSDT,91032.07,22306.11531081856,0.10885312
BTCUSDT,98317.12,25170.102805986182,0.12079597
BTCUSDT,95863.11,25415.61654223384,0.009706922
BTCUSDT,98587.32,24663.615139803267,-0.030034747
BTCUSDT,96593.0,44656.47478036168,0.5936702
BTCUSDT,106058.66,45465.63638502126,0.017957466
BTCUSDT,94881.47,46432.16098663193,0.02103553
BTCUSDT,94299.03,20177.672006659763,-0.83341575
BTCUSDT,20234.87,20714.434227952035,0.026254117
ETHUSDT,3737.73,3777.0762476313116,0.010471818
ETHUSDT,3767.43,3576.117756259999,-0.054672435
ETHUSDT,3810.23,3693.324322035554,0.03224918
ETHUSDT,3706.4,3775.6779879968703,0.02205299
ETHUSDT,3624.41,3912.1448115235758,0.035505805
ETHUSDT,3495.75,1272.8483243485834,-1.1228286
ETHUSDT,1050.19,1292.8133575008226,0.015563628
ETHUSDT,2981.78,1317.2420293953846,0.018719487
ETHUSDT,3099.57,1356.0251490913056,0.029017635
ETHUSDT,3426.5,1381.6324131204153,0.018707866
ETHUSDT,3335.81,1378.6222110942394,-0.0021811558
ETHUSDT,3279.21,1347.6410401787414,-0.022728883
ETHUSDT,2461.33,1365.8544028733797,0.013424496
ETHUSDT,2722.3,3068.343415781499,0.80935764
ETHUSDT,2612.15,3132.0420414447917,0.020547405
ETHUSDT,2746.13,3126.5473638173567,-0.0017558848
ETHUSDT,2513.01,1598.5340552722041,-0.67084223
ETHUSDT,1100.21,1583.9042793000303,-0.009194056
ETHUSDT,2439.19,1567.0364870704818,-0.010706563
ETHUSDT,2374.75,1525.36386593311,-0.02695328
ETHUSDT,2579.95,1612.1361958276148,0.055327203
ETHUSDT,2447.79,3830.7191444971854,0.86549234
ETHUSDT,2422.71,3854.1602774152248,0.006100635
ETHUSDT,2629.79,3953.8240825681933,0.025530107
ETHUSDT,2746.91,1854.3270442754772,-0.7571614
ETHUSDT,1151.0,1869.6446915187414,0.008226518
ETHUSDT,2494.23,1895.565966766436,0.013769035
ETHUSDT,2961.75,2082.129422306601,0.09387365
ETHUSDT,3090.01,2143.5440652474495,0.029069535
ETHUSDT,3355.81,2371.253306351524,0.10095801
ETHUSDT,3653.28,2391.755189357985,0.008608803
ETHUSDT,3837.8,2441.163251459427,0.020447193
ETHUSDT,3628.25,6306.478472097673,0.9491028
ETHUSDT,3986.24,6326.773065235686,0.0032129593
ETHUSDT,3422.53,6428.246757714343,0.015911553
ETHUSDT,3333.51,5994.345879521362,-0.06988523
ETHUSDT,1115.0,6133.920838152357,0.023017455
SOLUSDT,176.95,190.21969747543335,0.07231245
SOLUSDT,168.32,188.81714430710667,-0.0074006133
SOLUSDT,171.78,181.07240976316515,-0.041882027
SOLUSDT,162.12,188.02974449054955,0.037703127
SOLUSDT,151.3,193.4254797690975,0.02829219
SOLUSDT,133.69,52.299497669869204,-1.3079056
SOLUSDT,34.12,51.482582988680846,-0.015743243
SOLUSDT,134.32,52.714129205378015,0.023640059
SOLUSDT,135.73,54.98556143475795,0.042187113
SOLUSDT,159.22,56.01937631369002,0.018626949
SOLUSDT,178.06,55.16437477014497,-0.015380316
SOLUSDT,179.16,53.449684742713856,-0.03157655
SOLUSDT,144.4,54.96068217390347,0.027877364
SOLUSDT,146.29,174.83979672745542,1.1572521
SOLUSDT,142.42,183.06609240020182,0.045977216
SOLUSDT,158.92,185.4375517725855,0.012870852
SOLUSDT,135.35,38.7599698532813,-1.5653301
SOLUSDT,34.05,38.66838827234714,-0.0023656287
SOLUSDT,139.02,36.977395811447835,-0.044715572
SOLUSDT,134.34,35.98055959156477,-0.027327973
SOLUSDT,147.98,35.431314638516675,-0.015382748
SOLUSDT,145.13,90.87149965165777,0.9418504
SOLUSDT,143.96,88.58386604743669,-0.02549671
SOLUSDT,157.59,93.18463432649027,0.050633125
SOLUSDT,167.4,20.62796004451462,-1.5079354
SOLUSDT,36.71,20.704205177096835,0.0036893394
SOLUSDT,166.17,19.687397075474745,-0.0503582
SOLUSDT,199.85,20.24703437847298,0.02802967
SOLUSDT,218.45,20.324437225939835,0.0038155648
SOLUSDT,256.37,20.170193002979627,-0.0076180743
SOLUSDT,241.96,20.882376673470073,0.03469962
SOLUSDT,229.15,20.624839804711215,-0.012409395
SOLUSDT,213.6,104.10419637807308,1.6188961
SOLUSDT,216.19,105.06799634334908,0.009215457
SOLUSDT,190.11,107.7568306747429,0.025269374
SOLUSDT,184.22,57.58599387845101,-0.62659776
SOLUSDT,34.94,57.29552078065269,-0.00505686
TRXUSDT,0.12007,0.11930121693909168,-0.0064233174
TRXUSDT,0.1121,0.11886361885433108,-0.0036747456
TRXUSDT,0.11446,0.11955590532502634,0.005807328
TRXUSDT,0.11688,0.11978834403952413,0.001942387
TRXUSDT,0.1173,0.11950583796648961,-0.0023611856
TRXUSDT,0.11966,0.06102341700730416,-0.6721075
TRXUSDT,0.0631,0.06071803469187613,-0.0050168824
TRXUSDT,0.12684,0.05953700323521649,-0.01964278
TRXUSDT,0.13435,0.05964730336692827,0.0018509728
TRXUSDT,0.13449,0.058822622553598096,-0.013922403
TRXUSDT,0.1343,0.0613088552405181,0.04139767
TRXUSDT,0.133,0.061300253035883184,-0.00014027431
TRXUSDT,0.1234,0.06021770384715142,-0.017817598
TRXUSDT,0.1267,0.09907295248103035,0.49789008
TRXUSDT,0.1351,0.09753187031287,-0.015677247
TRXUSDT,0.1664,0.09705207689228508,-0.004931482
TRXUSDT,0.1577,0.05726703977314431,-0.52752244
TRXUSDT,0.06492,0.05800428923017711,0.01279184
TRXUSDT,0.149,0.05792892300130286,-0.0013002617
TRXUSDT,0.1496,0.05796133819635883,0.0005594004
TRXUSDT,0.15,0.05812074796178454,0.0027464672
TRXUSDT,0.1536,0.09509094315444545,0.49231112
TRXUSDT,0.1559,0.09764252389066777,0.026479324
TRXUSDT,0.1606,0.09847460184929027,0.008485478
TRXUSDT,0.1567,0.058607199776369474,-0.5189411
TRXUSDT,0.06733,0.059765306730053605,0.01956775
TRXUSDT,0.1661,0.05981504342132378,0.00083184405
TRXUSDT,0.1609,0.05906910663152606,-0.01254918
TRXUSDT,0.1912,0.05441762136609699,-0.08202
TRXUSDT,0.1985,0.07177634338764144,0.27686688
TRXUSDT,0.2011,0.06965405500175505,-0.030014012
TRXUSDT,0.3306,0.06890027970804669,-0.010880652
TRXUSDT,0.2694,0.10027666147549091,0.37527284
TRXUSDT,0.2967,0.0977786768998366,-0.025226442
TRXUSDT,0.2526,0.09662761108519695,-0.011842022
TRXUSDT,0.2594,0.08573709325224228,-0.11957899
TRXUSDT,0.06624,0.08638918145168924,0.0075769806
XRPUSDT,0.5268,0.5255675921201707,-0.0023421228
XRPUSDT,0.5238,0.5146575608685444,-0.02097709
XRPUSDT,0.5257,0.5430794708741093,0.053753864
XRPUSDT,0.4986,0.5529529862538971,0.018017365
XRPUSDT,0.4891,0.5580262983680203,0.009133077
XRPUSDT,0.4866,0.350846776439737,-0.4640565
XRPUSDT,0.3223,0.3505923807738894,-0.0007252941
XRPUSDT,0.4251,0.3431174010901632,-0.021551637
XRPUSDT,0.4491,0.3359729531279962,-0.02104199
XRPUSDT,0.5697,0.31144103539245876,-0.075820655
XRPUSDT,0.6179,0.32029797249134634,0.028041674
XRPUSDT,0.6277,0.3162541409437745,-0.012705558
XRPUSDT,0.5062,0.3156221686112206,-0.0020003174
XRPUSDT,0.5684,0.504579193257572,0.469179
XRPUSDT,0.5631,0.49881469756338254,-0.011490123
XRPUSDT,0.6,0.5006442063209657,0.0036610097
XRPUSDT,0.5662,0.30922884837981085,-0.48181412
XRPUSDT,0.3296,0.318272915446486,0.028827637
XRPUSDT,0.5728,0.3198357088667103,0.004898276
XRPUSDT,0.5852,0.32359773820386356,0.011693816
XRPUSDT,0.5831,0.313973409196927,-0.03019287
XRPUSDT,0.5967,0.4610349988318834,0.38416573
XRPUSDT,0.5286,0.5663501180592481,0.2057385
XRPUSDT,0.5483,0.5700571199756899,0.00652401
XRPUSDT,0.5482,0.36846373967347484,-0.43639424
XRPUSDT,0.3287,0.3547097673409716,-0.038042434
XRPUSDT,0.5103,0.34945081928138927,-0.014937103
XRPUSDT,0.5537,0.3502297365247416,0.0022265238
XRPUSDT,0.8922,0.3493720114162177,-0.0024520173
XRPUSDT,1.247,0.5798070100105511,0.50655806
XRPUSDT,1.4696,0.5560737621541328,-0.04179434
XRPUSDT,2.3574,0.5507476271663257,-0.009624239
XRPUSDT,2.3709,0.5117227508593551,-0.07349371
XRPUSDT,2.4841,0.4991343563525029,-0.02490765
XRPUSDT,2.2617,0.44757367061948505,-0.10903415
XRPUSDT,2.1466,0.3983647035587805,-0.11647315
XRPUSDT,0.3237,0.4135855677308985,0.03749645
