portfolio_values,pct_change,ADAUSDT,BCHUSDT,BNBUSDT,BTCUSDT,ETHUSDT,SOLUSDT,TRXUSDT,XRPUSDT
1.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.9539846545388082,-0.04601534546119179,0.12386822931948928,0.12460760424802829,0.12664477795010146,0.12696415615634773,0.12347978983584966,0.12146102160747577,0.12899063703387684,0.12398378384883102
0.9665308622106138,0.0131513726265029,0.1243234812609686,0.12647413574504812,0.12542197290849197,0.12637429595948604,0.12337119299095152,0.11962913055831483,0.12954605550506745,0.12485973507167147
0.9801150081942362,0.014054539295882629,0.12439003847029421,0.12476263059923781,0.12473544820834331,0.12563634915914512,0.12163719792220838,0.12362952549206035,0.1281796331242318,0.12702917702447902
0.9756028952988405,-0.004603656568537673,0.12390550575954731,0.12646246835716118,0.12435212749051536,0.12568798591342764,0.12146933747600817,0.12170291632578577,0.1279642619544363,0.12845539672311834
0.886629839624524,-0.0911980233997387,0.11947137190146176,0.12455583919082926,0.12815908573132836,0.12984424261727698,0.11698850387705886,0.11787748656444233,0.13641823867303707,0.1266852314445653
0.888317858718804,0.0019038600088112645,0.1218840601190383,0.1257806565619485,0.1276991132515558,0.13080911077973006,0.11471860066324994,0.1188532431258093,0.13533057718594196,0.12492463831272611
0.8637342078323217,-0.027674385519996902,0.0,0.2307692307692309,0.23076923076923025,0.07692307692307811,0.23076923076923048,0.23076923076923034,0.0,0.0
0.9556914029912571,0.10646469055534635,0.0,0.23351164083310813,0.21933696979010747,0.07525355479190282,0.236322871369386,0.23557496321549554,0.0,0.0
0.9112177554971022,-0.04653557346540427,0.0,0.23548279092890456,0.22834737194584548,0.07605282596711306,0.22599468138446396,0.23412232977367287,0.0,0.0
0.9567849083412014,0.05000687549074456,0.0,0.24214427948670075,0.22044448104106248,0.07590327161535372,0.22153763483975408,0.23997033301712897,0.0,0.0
1.0169749195458433,0.06290861266718206,0.0,0.25096549085912734,0.21141841535864625,0.0729971319720222,0.21871246123637575,0.24590650057382846,0.0,0.0
0.9959849659139282,-0.020639598114463586,0.0,0.2548419955424534,0.21117186225509188,0.07320968211097198,0.21701670776773427,0.24375975232374839,0.0,0.0
0.988071649914591,-0.007945216313657744,0.0,0.24249514122231963,0.21295782808104313,0.07452866355822821,0.2223158793279376,0.2477024878104715,0.0,0.0
0.9714314321633657,-0.016841104339613056,0.0,0.23076923076923078,0.23076923076923078,0.0769230769230768,0.23076923076923075,0.23076923076923078,0.0,0.0
0.9820850961871262,0.010966974786923434,0.0,0.22969429209250145,0.2295577969136243,0.07644010325416309,0.2265934835452637,0.2377143241944475,0.0,0.0
1.0017132581796906,0.019986213077430204,0.0,0.2338763612613486,0.2280293507333961,0.07576058757030608,0.22306623949950283,0.23926746093544643,0.0,0.0
1.0017622093645633,4.8867462293156194e-05,0.0,0.23456512728536663,0.2284893120840169,0.07533486603694146,0.2237567800944581,0.23785391449921692,0.0,0.0
1.0164331092563652,0.01464509217322929,0.0,0.2314555176591684,0.22519897534945818,0.07477690278561817,0.22395179329832152,0.2446168109074337,0.0,0.0
1.0101888191420694,-0.006143336002567112,0.0,0.23337226349261564,0.22698924690074532,0.07532953061694642,0.2217170873753783,0.24259187161431425,0.0,0.0
1.0168770781379877,0.006620800853446962,0.0,0.23797641656149268,0.2272347596059604,0.07688722753804651,0.2191778734156764,0.23872372287882393,0.0,0.0
