1688169600000,240.40000000,249.00000000,240.00000000,247.90000000,723099.40100000,1688255999999,176868834.75470000,256708,338381.68800000,82783943.59560000,0
1688256000000,247.80000000,248.50000000,242.90000000,246.50000000,598172.06300000,1688342399999,146687214.65010000,220931,287430.28400000,70475757.64860000,0
1688342400000,246.50000000,254.70000000,245.30000000,246.50000000,873992.72700000,1688428799999,217329353.38510000,297949,438235.45100000,109002380.92010000,0
1688428800000,246.50000000,246.90000000,240.40000000,242.50000000,488909.05500000,1688515199999,119449633.38210000,190012,233298.32100000,57016600.48940000,0
1688515200000,242.50000000,243.90000000,235.80000000,238.90000000,520015.69400000,1688601599999,124699717.65460000,209992,250400.74200000,60040657.65840000,0
1688601600000,239.00000000,244.50000000,231.50000000,232.20000000,673275.44100000,1688687999999,160660353.28100000,301503,321744.88500000,76829919.13720000,0
1688688000000,232.30000000,236.20000000,231.10000000,235.60000000,431534.58600000,1688774399999,101015451.05780000,190499,204932.17800000,47968271.96610000,0
1688774400000,235.70000000,237.60000000,234.20000000,236.30000000,259727.72100000,1688860799999,61331779.15670000,174447,133142.52400000,31442092.48360000,0
1688860800000,236.30000000,237.00000000,232.90000000,234.10000000,235123.32900000,1688947199999,55224068.37520000,131348,127138.03600000,29861136.34390000,0
1688947200000,234.10000000,247.00000000,231.30000000,246.20000000,1193826.52400000,1689033599999,288577761.40190000,359254,585177.51900000,141457667.88460000,0
1689033600000,246.20000000,249.50000000,244.60000000,248.60000000,660141.38400000,1689119999999,163092161.74410000,242536,334947.05900000,82774540.62290000,0
1689120000000,248.60000000,250.50000000,242.60000000,243.90000000,599390.71200000,1689206399999,148023554.24270000,195472,301270.15500000,74438275.10520000,0
1689206400000,243.90000000,257.80000000,242.70000000,256.10000000,1037831.39100000,1689292799999,260503840.27240000,344039,530562.59500000,133157522.81510000,0
1689292800000,256.20000000,261.70000000,243.40000000,248.10000000,1071118.69600000,1689379199999,272238529.48100000,412390,505097.66200000,128466957.45740000,0
1689379200000,248.10000000,252.50000000,246.90000000,251.10000000,383772.67300000,1689465599999,95944881.08940000,173161,200997.27700000,50246761.86430000,0
1689465600000,251.10000000,252.10000000,242.00000000,242.30000000,433016.60900000,1689551999999,107159359.22070000,192136,202852.33000000,50228870.59480000,0
1689552000000,242.30000000,244.90000000,239.80000000,244.10000000,792745.15800000,1689638399999,192369763.58550000,310213,409154.57700000,99313058.50030000,0
1689638400000,244.10000000,246.70000000,237.50000000,240.20000000,932504.77100000,1689724799999,225023659.90720000,285888,452088.61800000,109099355.51500000,0
1689724800000,240.30000000,244.10000000,239.60000000,240.80000000,444676.50700000,1689811199999,107568712.18230000,168531,223876.81900000,54155949.46620000,0
1689811200000,240.90000000,245.00000000,240.30000000,242.80000000,449387.80000000,1689897599999,109089115.45930000,167896,231406.87400000,56195573.40190000,0
1689897600000,242.80000000,245.40000000,242.00000000,243.70000000,295187.78700000,1689983999999,71997856.27450000,115561,144496.14100000,35247903.27310000,0
1689984000000,243.80000000,244.90000000,240.10000000,241.10000000,184432.52300000,1690070399999,44760549.90830000,90058,94053.01600000,22825730.97610000,0
1690070400000,241.10000000,244.00000000,240.40000000,242.50000000,171931.13300000,1690156799999,41687540.33300000,91330,87020.84500000,21103199.44730000,0
1690156800000,242.40000000,243.10000000,235.00000000,238.90000000,463451.69800000,1690243199999,110753533.65280000,159881,226149.39000000,54039129.52050000,0
1690243200000,238.90000000,239.80000000,236.20000000,237.70000000,307201.31200000,1690329599999,73053333.60860000,107229,156370.55400000,37183286.27540000,0
1690329600000,237.80000000,240.40000000,236.30000000,239.00000000,318667.81400000,1690415999999,75848956.28390000,114421,158928.26800000,37834330.85120000,0
1690416000000,239.00000000,244.50000000,238.40000000,240.60000000,310179.98900000,1690502399999,74869479.83430000,114564,157649.17700000,38054688.35390000,0
1690502400000,240.70000000,242.90000000,239.70000000,241.90000000,232739.17900000,1690588799999,56207693.52920000,90466,120293.30400000,29059001.54130000,0
1690588800000,241.90000000,242.90000000,241.10000000,242.40000000,102406.89900000,1690675199999,24773023.55020000,62770,53979.50000000,13060335.60730000,0
1690675200000,242.50000000,243.80000000,240.30000000,242.50000000,255246.53200000,1690761599999,61858999.83900000,104881,133774.70600000,32425557.75810000,0
1690761600000,242.60000000,244.50000000,240.50000000,241.00000000,333099.77100000,1690847999999,80865567.55080000,115043,165964.95500000,40299708.88450000,0
